User_Handle,User_Type,Anonymity_Class,Verified_Status,Handle_URL,Image_Path,Post_URL,Date,Post_Content,Linked_URL,Likes,Comments,Reposts,PreElection_Post, 
paula.elizabeth.hanlon,Individual,Identifiable,Unverified,https://www.threads.net/@paula.elizabeth.hanlon,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/359363895_2826713610805264_4098594633937653051_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=Gn1xGVjHoqIQ7kNvgFM_NWa&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCuo_z44vTKssGC3dLizMlnIuQ2ZxQeoFRIib5U9_xOiQ&oe=66E428E1&_nc_sid=10d13b,https://www.threads.net/@paula.elizabeth.hanlon/post/C3knlfcMxx7,20/02/2024,It doesn't surprise me. The transphobic hatred being spewed on an almost weekly basis by politicians and the press and on an hourly basis by people on social media is both alarming and dangerous - and in the run up to the elections in the UK and US it's going to get a lot worse.  ,thepinknews.com,28,3,,Yes,
stephanie_corne_artwork,Individual,Identifiable,Unverified,https://www.threads.net/@stephanie_corne_artwork,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/361573112_302599508945378_4312290112398787576_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=v6_ceVMFw_AQ7kNvgFncTCo&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYD_R-wdnYnjnaXvTEqkSJ-mkqsvqmS37FfLCMc2O-LUeg&oe=66E4230E&_nc_sid=10d13b,https://www.threads.net/@stephanie_corne_artwork/post/C8z4_WivXzf,29/06/2024,"This weekend presents a crucial moment: elections in France and the UK, and a really bad debate in the US. I, alongside millions, await the outcome with anguish, hoping for our nations existential crisis to pass. We must resist as a country the temptation to blame our neighbors for the failures of our leaders. It's a cowardly tactic that unfortunately works. And what happens to Europe if Ukraine loses, hmm? 
Liberte, Egalite, fraternite! 
Merde!  ",,,,,Yes,
georgebetak,Individual,Identifiable,Unverified,https://www.threads.net/@georgebetak,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/451090443_446386454969677_3547421346507417242_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=8yMLz7BABLYQ7kNvgGO2qNx&_nc_gid=b13b916f7b9943a0a377fcf10d0aaf3b&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAHuI0NfvuuiQl-GuUNCLFNaK7bCa1_8ed31ZzYYwibjQ&oe=66E41C3D&_nc_sid=10d13b,https://www.threads.net/@georgebetak/post/C8r0X_lJlfu,26/06/2024,Parliamentary elections in France and the UK next (June 30 and July 4). The next election will be in France. The French president recently announced that the national parliament is to be re-elected. The background to his decision was the above-average success of his rival Marine Le Pen’s right-wing party in the EU elections. Source: Europe Elects,,3,2,1,Yes,
karola.petersen,Individual,Identifiable,Unverified,https://www.threads.net/@karola.petersen,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/453217853_1069664904726877_9019874381050629900_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=7GRN2ttBweYQ7kNvgEdHpBZ&_nc_gid=b13b916f7b9943a0a377fcf10d0aaf3b&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAUYyBI4iqpafC6CFCOPJ-cSyUcKLUsa8l27RmZqnn5ww&oe=66E429C2&_nc_sid=10d13b,https://www.threads.net/@karola.petersen/post/C86g6TeCNl4,02/07/2024,👕T-SHIRT TUESDAY 👕 REVOLUTION 👕 Elections ... UK and France…  political turmoil in the air...right wing gaining... REVOLUTION!,,13,9,2,Yes,
jinx6703,Individual,Identifiable,Unverified,https://www.threads.net/@jinx6703,https://instagram.fcgh24-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcgh24-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=rrnQjgEp0fgQ7kNvgF8RL4D&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYAjeerdnMlR6bIG3tEZuimVFIGb5yXJM4aUinWh5iwvPQ&oe=66E4108F&_nc_sid=65462d,https://www.threads.net/@jinx6703/post/C_e7DsbM4JN,05/09/2024,With all the immigrants and illegals coming in I think it's time  only British citizens. Can vote in elections and if dual nationality only if born in the UK .we need to protect the British way of life and values.to many onclaves are changing the way we live if they like there old countries ways then why come the UK  ,,,,,#VALUE!,
mumblingnerd,Individual,Identifiable,Unverified,https://www.threads.net/@mumblingnerd,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/367428440_1226410262087885_873820374392688410_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_ohc=TndVqXwmmcIQ7kNvgFkOg5Y&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA1bAJZgwiYTaB5QsVqNZlf1PvP44oS-DRZU8wWOmlM1A&oe=66E41B8E&_nc_sid=10d13b,https://www.threads.net/@mumblingnerd/post/C4u6Be_thQO,20/03/2024,"Are you registered to vote in UK elections?
You only have just under four weeks left to register to vote in the May elections; the deadline is the 16 April. Register online here: gov.uk/regis…  ",gov.uk,2,5,3,Yes,
chris_foden285,Individual,Identifiable,Unverified,https://www.threads.net/@chris_foden285,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/393984738_680694737129829_7934917987322630725_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8_nTPO4agQwQ7kNvgEDGuFh&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDs7dk-4VFqY60tu1zOdB49of-FU15mRbIMeP_ulhkvGQ&oe=66E422F3&_nc_sid=10d13b,https://www.threads.net/@chris_foden285/post/Cvght5IK-FE,04/08/2023,"Hi folks, UK here. 
In our last general election, in 2019, more people voted against the Conservative government than voted for them. But the left-wing vote was fatally split between Labour, the main opposition party, and other much parties. They all had an absolute right to stand, but by doing so let the Conservatives in again.
Now our country is living a nightmare.
You're in the same position we are - both our next elections are existential. 
Vote Biden. 
Or you (or we) may never vote again.  ",Replying to @mrchadmurphy,16,3,4,Yes,
kevinw1970,Individual,Identifiable,Unverified,https://www.threads.net/@kevinw1970,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358021492_650103466708020_4644609624330679173_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=8n1pNXOXzYwQ7kNvgHtB8nR&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAw51ff3ILIVBvwXhOlh9c6xPBHwgkhntSkW1FVfihSQg&oe=66E3FE2D&_nc_sid=10d13b,https://www.threads.net/@kevinw1970/post/C9hGFcGN8Mb,17/07/2024,A one paragraph bill to repeal voter ID requirements for UK elections... would pass easily... Chances it'll be in the King's speech?  ,,1,,,No,
electoralcommissionuk,Group/Organisation,Highly Identifiable,Verified,https://www.threads.net/@electoralcommissionuk,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358217020_658434495786184_2128082266516155419_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=IP7QILICi8cQ7kNvgElOXJb&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAaqUTKkbOTE2gMNYduV4prPOfHBgKk1Z8SLzOzO1s_CA&oe=66E40539&_nc_sid=10d13b,https://www.threads.net/@electoralcommissionuk/post/C50QqQlCZ0c,16/04/2024,❗Today is the last day you can register to vote in the 2 May elections.❗ Register now: gov.uk/regis… RegisterToVote  ,gov.uk,5,1,7,Yes,
actualtorgo,Individual,Identifiable,Unverified,https://www.threads.net/@actualtorgo,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/370387904_231347739897719_6314173586429234989_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=lHr9GsZ8-dYQ7kNvgFI4xtx&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAggAH9S206Rvj-YcX6mv4Xzoh3lYW8PXQmTRe4FqDHVg&oe=66E417EE&_nc_sid=10d13b,https://www.threads.net/@actualtorgo/post/C6dWaI5N-O_,02/05/2024,If you’re voting in the #UKLocalElections 🗳️today don’t forget to bring your picture ID. electoralcommission.org.uk/votin…  ,electoralcommission.org.uk,3,1,,Yes,
mpnewideas,Individual,Identifiable,Unverified,https://www.threads.net/@mpnewideas,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/358002789_1394465981334810_1524284819537671323_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=aiYdtqHF3XwQ7kNvgF_2DlB&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCiCs09Z73G7zdPMB4jbwWE3DZTDgHolsjIwot-lo0KyQ&oe=66E40723&_nc_sid=10d13b,https://www.threads.net/@mpnewideas/post/C87aovps67G,02/07/2024,"Snap Elections? 
Where have they been in last 5 weeks? 
Where have they been in the last few years? 
Everyone knew there would have been elections this year.... Royal Mail blames snap election for postal vote delays telegraph.co.uk/polit… ",,7,7,2,Yes,
surface2air,Individual,Identifiable,Unverified,https://www.threads.net/@surface2air,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/358104107_3437415083137686_8268395494645467561_n.jpg?_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=-5vD8lYT4-IQ7kNvgG06V5Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDMMZQU-6L_HCEAFdPsHOsgCfX4KEtSBeNcHpmi65eetA&oe=66E4255F&_nc_sid=10d13b,https://www.threads.net/@surface2air/post/CvQ0cs9xwt4,29/07/2023,"AI image generators could undermine upcoming elections in the world’s biggest democracies, according to new research Logically, a British fact-checking startup, investigated AI’s capacity to produce fake images about elections in India, the US, and the UK. — TNW #AI #generativeAI #elections #disinfo #deepfakes",thenextweb.com,,,,Yes,
fxscouts,Individual,Identifiable,Unverified,https://www.threads.net/@fxscouts,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/419580253_627844132766557_4746616487846484790_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=ArLusAZtGXcQ7kNvgENzEkn&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAbIHu9wUzuk6cDyH5mXGyMWyh6QZ7Gt8p9CZsR-bFGDA&oe=66E404EA&_nc_sid=10d13b,https://www.threads.net/@fxscouts/post/C9AWlRMNvBf,04/07/2024,"How will the elections in The UK and France affect EUR and GBP? While US markets take a break for Independence Day, Europe is buzzing with economic and political activity. For more information, read our article here: fxscouts.com/news…",,,,,Yes,
eurasia__group,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@eurasia__group,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/358077888_976297393694886_7484405590542941521_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=eIvSzbVIh00Q7kNvgGzOxMo&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYB2bJvojmw420FkTWwVl9dMz2qPEBKGhaPvMi3sGMHnNw&oe=66E3FA90&_nc_sid=10d13b,https://www.threads.net/@eurasia__group/post/C1Xg65qAPR2,27/12/2023,"@mij_rahman's word to watch in 2024: Elections. From the European Parliament election in June to the US presidential vote in November, the upcoming polls in the EU, US, and UK will have vast policy ramifications next year. ",politico.eu,2,,,Yes,
ai.missdeath,Individual,Partially Anonymous,Unverified,https://www.threads.net/@ai.missdeath,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/457147970_1195943454795292_3510547935354672925_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=DhhkCC3XOeEQ7kNvgFZr1YO&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBHTY2vrHnXH0TtWyB1LfQ9nfzgg8HePbNzqexvim6F5A&oe=66E418A4&_nc_sid=10d13b,https://www.threads.net/@ai.missdeath/post/C869wVLAJ7b,02/07/2024,"👚T-SHIRT TUESDAY 👕 Theme: REVOLUTION This week it’s American Independence Day and there is going to be elections both in the UK and in France… So with all the political turmoil in the air, today’s theme is Revolution!!!!",,17,5,4,Yes,
malfletcher,Individual,Identifiable,Unverified,https://www.threads.net/@malfletcher,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/358359143_266432509361406_2521596713545885005_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=M-M4a6k-iAEQ7kNvgFqJGAS&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCSOFZI33AtiabBMNeHjJzXLEK_bPUCbtSV1qx2PizFRg&oe=66E4228E&_nc_sid=10d13b,https://www.threads.net/@malfletcher/post/C2CQQiRLWJI,13/01/2024,"🤔🤖📺 AI & the deepfake explosion. Thus will be a major issue in a year of elections in the UK, USA & elsewhere. How can we know what's true? From my recent intvw on Sky News Australia.
deepfakes 
youtube.com/watch…  ",youtube.com,,,,Yes,
toxicallylive,Individual,Identifiable,Unverified,https://www.threads.net/@toxicallylive,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/444728230_2022365121527912_7937869302965450196_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=0CEf-uUzYWMQ7kNvgFsK7az&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC7Cifsn4aO8H95UApCxuuWoK5IMWUnyt3UidKh5MWeDw&oe=66E40257&_nc_sid=10d13b,https://www.threads.net/@toxicallylive/post/C7VKodHoxWI,24/05/2024,I really hope the UK kick out the Tories and put a stake in the anti-immigrant bs that's been going around. I only wish I could have voted in the Dutch elections. Humans aren't illegal. The Earth belongs to us all! #noborders ,,2,,,Yes,
quintonamy,Individual,Identifiable,Unverified,https://www.threads.net/@quintonamy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/383783395_324821210135335_8433030778319427316_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tlDefQl98msQ7kNvgHbNkOS&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDWdlT3wSnw8zPbFz-pfF5R_sVSus4wKTlnLgiVib62lw&oe=66E41501&_nc_sid=10d13b,https://www.threads.net/@quintonamy/post/C9IoqUcPwlh,07/07/2024,First the UK; Now 🇫🇷 Let’s hope for the same in the USA come November & Vote blue! 🗳️🌊 npr.org/2024… ,npr.org,1,1,,No,
markizbatman,Individual,Identifiable,Unverified,https://www.threads.net/@markizbatman,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/420521096_1356823511869707_3115751157705548975_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uVUQauZ8nVEQ7kNvgHLF3iI&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDUrkoKE0u_ahZpEIb5oUrRERfxGEEQmHY_DppRkJ9odQ&oe=66E40016&_nc_sid=10d13b,https://www.threads.net/@markizbatman/post/C84B1QiocD4,01/07/2024,Don’t say everything’s crap in the uk if you didn’t bother to vote!! electoralcommission.org.uk/votin… ,electoralcommission.org.uk,1,,,Yes,
bylineseast,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@bylineseast,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/357848001_1237503666969602_5629664502022932829_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HHlJ567cgZAQ7kNvgGJwswy&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYD6dKRgw8VgmfZGbn_XJTbfNumTtlUz-4c-fGF6EnOPuA&oe=66E401E2&_nc_sid=10d13b,https://www.threads.net/@bylineseast/post/C6lpJ68MAQj,05/05/2024,‘There are many Conservative MPs in the region who are rightly anxious about their futures.’ Stephen McNair assesses the elections. eastangliabylines.co.uk/local…,www.instagram.com,7,1,,Yes,
its_menpuri,Individual,Identifiable,Unverified,https://www.threads.net/@its_menpuri,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358797941_292705746567112_2919267769029288117_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=9TIOHzB8J2cQ7kNvgFbvTi6&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCNKB-lSIHHn-VxdIwI_UvZBd-ITQVzj9JbBPWL-M2LEg&oe=66E42014&_nc_sid=10d13b,https://www.threads.net/@its_menpuri/post/C9CFbOIybkw,05/07/2024,Rishi Sunak concedes defeat in the UK parliamentary elections.  ,,,,,No,
zoekc78,Individual,Identifiable,Unverified,https://www.threads.net/@zoekc78,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/414178479_384059510688203_8809464517315099003_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=-pthNWCdd68Q7kNvgEJTBPQ&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDRKc0E9Fds4vLK9tkwvYGkbC8OTxYvZC24eQitiZZmgw&oe=66E40490&_nc_sid=10d13b,https://www.threads.net/@zoekc78/post/C-_1AAeoAGf,23/08/2024,"Felt the same way about the elections in the UK! We desperately needed the Tories out, but b/c of our first past the post voting system we too have a two horse race, but the Labour leadership is just as morally bankrupt on Palestine as the Tories. Although there are those in the Party who are fighting hard for Palestine & pushing for us to stop supplying arms! But calling it all out before the elections many would scream about ""letting the Tories win""!  ",Replying to @theleftistlawyer,7,,,No,
unpopulistmag,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@unpopulistmag,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/359706278_1663150450820741_336444791311786947_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_ohc=YbRZNX9B82UQ7kNvgFsukcp&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDIPkflJjihCyiUMDPcalKbrnCDIajQkgGNtkevzZxFpQ&oe=66E402E0&_nc_sid=10d13b,https://www.threads.net/@unpopulistmag/post/C71xvdNOX3Z,05/06/2024,"Brexit charlatan Nigel Farage has decided to run in the U.K. elections after all. He initially declined in order to keep his schedule open to help Trump’s reelection bid at the “grassroots” level. But it’s hard for him to stay out of the limelight. Here’s 
@aselrod
 on Farage’s party, Reform UK ",theunpopulist.net,4,3,,Yes,
m_gelin,Individual,Identifiable,Unverified,https://www.threads.net/@m_gelin,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/357998163_576021871353010_5937257334607303534_n.jpg?_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_ohc=HogevxvvuycQ7kNvgGpkMey&_nc_gid=fded3927df554c56bc7e3f245195f293&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA3LRUKwULnclbVETbjkulsHOVthSDLs4KrgeIeVcQeLg&oe=66E42EF4&_nc_sid=10d13b,https://www.threads.net/@m_gelin/post/C7ZMtE5ufqy,25/05/2024,"17-point lead for Labour over Tories in the first opinion poll conducted since Sunak called for national elections
reuters.com/world…  ",reuters.com,6,1,,Yes,
vijai63,Individual,Identifiable,Unverified,https://www.threads.net/@vijai63,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/357823540_1587104558482255_6937705118331198555_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=vnQ1Hp_ZIMwQ7kNvgGDcgDm&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBvpZeRqa3dxQ33woVzykWIbjDwjkshSMthOvD7EJv1Iw&oe=66E420C4&_nc_sid=10d13b,https://www.threads.net/@vijai63/post/C9C-Rn2P7X2,05/07/2024,"Heartiest congratulations Mr Keir Starmer, newly elected Prime Minister of UK for the victory of Labour Party in the elections under your leadership. 
@keirstarmer
 ukinindia indiainuk  ",,2,1,,No,
mikerenhk,Individual,Identifiable,Unverified,https://www.threads.net/@mikerenhk,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/428586579_7113803978701333_5019758942260358580_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=H21p-FLMVcQQ7kNvgHjl9RD&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAJjPOlRiBjP_kgslEq3YijwL3svFKF9fk4FQokbLvfBQ&oe=66E42526&_nc_sid=10d13b,https://www.threads.net/@mikerenhk/post/C6hMO0lKY6D,03/05/2024,Bank holiday. Tories getting decimated in the local elections. Psych back on UK Netflix. Aston Villa about to qualify for champions league. Birmingham City about to be relegated. If carlsberg did weekends... ,,1,1,,Yes,
stephenmorganmp,Individual,Highly Identifiable,Verified,https://www.threads.net/@stephenmorganmp,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/363297459_247589511456363_424724886842338890_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=_CQpwxVb1zoQ7kNvgHeTNCc&_nc_gid=63689239ba16422e9daa57f82f2157ac&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYB2TP5kZmNnHbRqbEA_vWxQQ4LpfJ3qN4FhT3-BGlZMnA&oe=66E41599&_nc_sid=10d13b,https://www.threads.net/@stephenmorganmp/post/C50Zk9tIuyR,16/04/2024,"The country needs change. Today is the last day you can register to vote in the local elections and help to make it happen👇🏻
gov.uk/regis…  ",,8,2,,Yes,
weeabi01,Individual,Identifiable,Unverified,https://www.threads.net/@weeabi01,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/359715889_293561136567663_3176608251697004701_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uNfDNhr3juMQ7kNvgEjbwUL&_nc_gid=63689239ba16422e9daa57f82f2157ac&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAowEPIYn5yU7V7IS5smPDmDWiIxCPFayrpEovpDGYpUg&oe=66E3FBB5&_nc_sid=10d13b,https://www.threads.net/@weeabi01/post/C8toNFrIO85,27/06/2024,"Uk elections next week and I don't feel inspired by any of them. Starmer is a wishy washy, namby pamby, uninspiring nothing who has yet to offer us anything in terms of workable policy. Can't do lib dems after the last time they lied their way into a coalition then failed to even attempt to keep their promises. Sunak is a reprehensible man who stabbed Boris in the back. Anyone happy to do that cannot be trusted. And as for Farage? He's pals with Trump so not a chance I'd give him a second look.  ",,3,5,,Yes,
shpcharity,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@shpcharity,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358074383_1308542899869547_6094843331826555691_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=cTaUh9-5ZSwQ7kNvgEROObB&_nc_gid=63689239ba16422e9daa57f82f2157ac&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBeSRCp_SRGgTqns4GCMTCxBBKIPOH4imvUI4MDm6ZF9g&oe=66E4125A&_nc_sid=10d13b,https://www.threads.net/@shpcharity/post/C8XBiREueVE,18/06/2024,Did you know that 𝗼𝗻𝗲 𝗶𝗻 𝘀𝗲𝘃𝗲𝗻 eligible UK citizens would NOT be able to vote in the General Election? 🗳️ This isn't right. Every eligible citizen should be on the electoral register and face no additional barriers to exercising their democratic rights. 🚧 That's why we work hard to help our clients register to vote AND attain photo ID if they don't have it. 💻,,3,,,Yes,
serenablue2024,Individual,Partially Anonymous,Unverified,https://www.threads.net/@serenablue2024,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/458618511_1046764203820859_710850463638931587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=1&_nc_ohc=5uvdsFSmlvgQ7kNvgEScnRw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAtfGAugMnagcK-_mZSMU19SzIoKaNdizpeTMAhZByfuQ&oe=66E40E4D&_nc_sid=10d13b,https://www.threads.net/@serenablue2024/post/C9Lc3LDOAK5,08/07/2024,Donald Trump said that the elections in the UK and France were stolen.  ,,39,12,1,No,
_iguelhreyes,Individual,Identifiable,Unverified,https://www.threads.net/@_iguelhreyes,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/410129820_2149248845419999_5212286022484364561_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=4Y9cjol2f5wQ7kNvgFagCiI&_nc_gid=63689239ba16422e9daa57f82f2157ac&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYANHYkzE0iFNjT3ooQCn6nAf1kZFkbiMZKgQAz5CPAsOw&oe=66E42A0C&_nc_sid=10d13b,https://www.threads.net/@_iguelhreyes/post/C2KR3OztFgU,16/01/2024,I don’t get why this isn’t news in the UK 🇬🇧 : „Around three million British citizens living overseas – including in Belgium – will regain their right to vote in UK elections due to legal changes taking effect today (16 January).“  ,brusselstimes.com,1,,,Yes,
